movie,sentence,score,label
뜨거운 피,굉장히 재밌게 봤음 평점이 왜 낮은줄 모르겠음 ;; 개인적인 취향 문제이지만 저정도 평점은 아닌듯,10,1
돼지의 왕,대박애니 옛날애니인데,10,1
써스펙트,은근 호화 캐스팅! 까메오 포함,6,0
미션 임파서블: 로그네이션,로그네이션의 추격씬은 21세기에 남을 추격씬일거임 그 어떤 영화보다 속도감잇고 몰입되는 추격씬이엿음. 스토리와 각본 또한 튼튼 미션임파서블중에서 최고가 아닐까 생각됨,10,1
이웃사촌,감독은 &amp;lt;1987&amp;gt;을 한 세번쯤 보시고 이런류의  영화를 만드시길... 코메디도 아니고 역사물은 더더구나 아니고 신파? ,2,0
스파이더맨: 노 웨이 홈,뭔가 이것 저것 막 썼는데 결국 난잡함,8,1
뜨거운 피,현실로 시작해서 현실로 끝나는 현실적인 느와르 ,9,1
리틀 포레스트,너무 좋은 영화임 . 계속 좋은영화 만들어주세요~태리 연기도 좋았고  배경 이미지도 좋고   스토리도 좋고 슬프면서도  잼났네요. 양파를  옮겨심기하듯  아빠 고향에  옮겨심긴 마음이 너무좋았음.,10,1
리틀 포레스트,너무 좋은 영화임 . 계속 좋은영화 만들어주세요~태리 연기도 좋았고  배경 이미지도 좋고   스토리도 좋고 슬프면서도  잼났네요. 양파를  옮겨심기하듯  아빠 고향에  옮겨심긴 마음이 너무좋았음.,10,1
나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,그냥최고다...와와와,10,1
뜨거운 피,킬링타임용으로재밌어요,7,0
CJ7 - 장강7호,주성치는 천재임. 신작 기다립니다. ,10,1
야쿠자와 가족,일본도 영화만들줄 아네?,10,1
82년생 김지영,주연배우 공유와 정유미에 이끌려서 봣는데요 역시나 기대감을 저버리지 않앗어요 정말 좋은 영화입니다 ㅎㅎ,10,1
아비정전,잊지 못할 오프닝과 1960년 4월 16일 3시.,8,1
이상한 나라의 수학자,마음이 따스해집니다.,8,1
나는 부정한다,어빙같은 지식인 골머리들이 어쩌다 한둘이면 모르겠지만 여러명이 출현하여 사회를 뒤흔들때 얼마나 끔찍한 세상이 될는지 생각하기도 싫다...,7,0
해피 투게더,사랑을 해서 아픈 걸까. 사랑을 해봐서 아픈 걸까.,8,1
하늘의 푸르름을 아는 사람이여,꿈 꾸며 살던 나를 잊지 말자!,6,0
리디밍 러브,그냥 재밌었다는 말밖에..,6,0
이상한 나라의 수학자,내가 27년 살면서 본 영화 중 단연코 최고의 영화였다. 영화보기 전 감상평을 보고 별로겠구나 하고 기대도 안하고 갔는데 보는 내내 마음이 뭉클했고 눈물이 흐른 영화였다. 스토리부터 연기까지 정말 최고였다. 현재 교육세계의 현실을 보여주며 정말 아쉬운 현실을 회피하고 싶어졌고 내가 학생 때 본 교육세계의 현실과 현재 교육세계의 현실이 다를게 없다는 것에 굉장히 실망감을 느끼기도 했다. ,10,1
코만도,미키루크 좃망임. 이제 늙은 뚱땡이에 계속된 성형으로 얼굴이 움직이지도 않네. 느릿느릿... 이런 B급 영화에 시간 낭비 마세요.,2,0
해피 어게인,누군들 상실에 익숙해질 수가 있겠는가. 그래도 누구 말처럼 웨스가 더 성숙하네요~웨스는 빛나는 별~♡,8,1
문폴,ㅆㄹㄱ...B급 중궈 영화못참고 영화 중간에 나와서 평점쓴다,2,0
이터널스,마블 세계관에 어떤 영향을 주게 될지??? 응근 지루한 부분이 많다...,7,0
스펜서,크리스틴 스튜어트를 다시 보게 한 영화,8,1
낙원의 밤,스토리는 볼거 없는데 배우와 대사가 살린 영화,7,0
스파이더맨: 노 웨이 홈,엔드게임이후 새로운 이야기의 시작을 알리듯 스파이더맨 시리즈의 정리!!!,8,1
발광하는 현대사,참 지랄도 예술이네 ㅋㅋ별점 도  하나 아깝다 ,2,0
뜨거운 피,영화시작 맨 앞이 마지막 장면을 위한 것이라니??..,10,1
킹스맨: 퍼스트 에이전트," 이야기의 완성도, 개연성, 매끄러움은 1, 2보다 좋았다. 7.5의 낮은 평점을 유지하는 데에 이해가 되지 않는다. 아마도, 역사를 킹스맨식으로 재해석해 우습게 꼬집은 점, 부족한 총기액션, 이펙트가 이유인 듯하다. 이 외에는 본래의 B급감성을 잘 살려 지루함은 최소한 줄이고, 이야기에 몰입할 수 있게하였다. ",8,1
엔칸토: 마법의 세계,펑펑 울었네ㅠ &amp;#34;특별한 능력때문이 아니라 네 존재 자체가 특별한거야..&amp;#34; ㅠ 이번에 임용고시 2차 망치고 떨어져서 자존감 무너졌었는데 큰 용기를 얻었음. 나는 존재 자체로 특별하다,10,1
뜨거운 피,명작오브명작 올해 최고의 영화,10,1
프라미싱 영 우먼,우울한 내용 화끈한 결말,9,1
뜨거운 피,엔딩 ㅈ11ㄴ 질질 끄네 화장실 갈라했드만 ,1,0
뜨거운 피,김갑수 정우 보러갔습니다역시 멋진 배우 재미있게 잘봤습니다,10,1
더 킹,지금 다시보니 어쩜 검사 속성을 이리 정확히 표현했는지 기가차네요무속까지 영화가 아닌 다큐를 보는 듯 합니다정말 국민들이 두눈 똑바로 떠야할텐데 걱정입니다,10,1
뜨거운 피,연기력으로 커버한 영화나름 잼있게 봤어여,8,1
내 사랑,사랑하기에 양보하고 사랑하기에 닮아가고,10,1
건축학개론,공감이 안가서 슬픈영화..,10,1
뜨거운 피,진짜 재미 하나도 없고 사투리때메 머라 말하는지 모르겟고 멀 전하는지 모르겟자나요,1,0
파워 오브 도그,영화랑 미드등 20대때부터 20년이상 보다보니 이런영화가 요즘 재밌음...근데 감정경험이 적은 20대분들은 지루하게 느낄수 있음 20대비추 감동작이라기보다는 반전작같은데 ,10,1
더 배트맨,너무 길어서 1점 깎았다 너무 길어요 정말 ㅠㅠ,9,1
뜨거운 피,연기파 배우들의 열연으로 그간 울궈먹은 지방 건달소재를 제법 뜨겁게 달궈준다,10,1
스파이더맨: 노 웨이 홈,뭔가 몰입이 안됨.. 너무 작위적으로 착함을 추구하던 스파이더맨.. 잼민이 같아서 빡칠 때 많았음. 앤드류 가필드만의 어스파4 보고싶다 ,6,0
뜨거운 피,지승현 팬심으로 봤음. 명대사 세상은 잘난놈이 살아남는게 아니라 ㅅㅂ넘이 살아남는거. ,7,0
이웃사촌,ㅋㅋ 리뷰왜이럼 ㅋㅋ 보지도 않고 그냥 댓글 반대 누르는 것들이 태반인듯 ㅋㅋㅋ 아직도 저런 사상가지고 있는 꼴통들이 많음 ,10,1
뜨거운 피,최근 본 느와르 중 가장 좋았음 스토리 연기 분위기 모두 좋았음,10,1
동사서독 리덕스,저마다 기억과 번뇌를 고백하다. 무협물이 꿈꿀 수 있는 미(美)의 극치.,8,1
이웃사촌,방구석에서 보는데 생각보다 재밌었음오달수님 나오는게 좀 그랬지만..김병철 정우 조현철 다 좋아하는 배우라서 연기가 좋았습니다:)아예 처음 보는 영화였는데 영화관에서 봐도 돈 안아까웠을 것 같아요,10,1
유체이탈자,군데군데 허술한 전개로 살짝 ? 스러운 부분이 있지만 간만에 한국영화 보면서 시간 신경 안쓰고 본 영화임 ,9,1
내일의 기억,뻔한데서 한번 더 꺾어서..6점이예요그리고 좀 신파도있네요..제 취향은 아니예요 ,6,0
뜨거운 피,굳굳 진짜 오랜만에 최고 영화,10,1
레이디스 나잇,웃으면서 너무 재밌게 봤어요!! ,10,1
돼지의 왕,"압축성장으로 급산업화된,  &amp;#39;한강의 기적&amp;#39;으로 포장된 한국사회의 비관적이면서도 사실적인 묘사",8,1
이상한 나라의 수학자,눈물을 세 번이나 흘렸어요... ,10,1
킹메이커,현실적인 이야기그러한 이야기,6,0
레벤느망,콘돔이 있으나 없으나 달라질게 없다면 무슨 소용인가 . 나 믿지? 나 못믿어? 라는 말을 내뱉어 보고싶은 욕망이 담보로 하는 것. 근 몇년간 뉴스를 장식했던 남자들에게 던지고 싶은 영화.,10,1
문폴,중국머니 너무먹었고 스토리가 어이가없다...ㅋㅋㅋ,4,0
극적인 하룻밤,포스터보고지루할줄알았는ㄷㅔ.. 코믹하네요 ㅎ 재밌어요 배우들도연기잘하고 윤계상배우다시봤어요!! 솔직하고과감하고재밌는스토리였어요 기대없이봤는데 웃기고 재밌네요,10,1
문폴,그거 위성전화야 아니야. 이것만 딱 말해.,1,0
뜨거운 피,주인공의 처절한 감정선과 막힘없는 개연성 새로운 하나의 장르처럼 느껴지는 신선함 ,10,1
뜨거운 피,와 느와르 전문 조연 다나오네 ㄷㄷ,8,1
악인전,배우들 연기력이 다했다 ㅋㅋㅋㅋ마지막 마동석 웃는거 소름...,9,1
더 배트맨,3시간 치고는 안지루하게 재밌게 잘 봤다,10,1
이상한 나라의 수학자,잔잔하게 보여주는 시간들이 좋았음,10,1
센과 치히로의 행방불명,감히 무슨 평가를 하리. 최고의 애니메이션 ,10,1
리디밍 러브,넘 재밌게 봤어요♡♡♡남주 넘 매력있어요;),10,1
파워 오브 도그,딱 넷플릭스 영화.몰입감은 있는데 재미는 없거나.재미는 있는데 몰입감이 없거나.멀 봤는지 모르는 영화.믿고 거르는 넷플릭스.,2,0
완득이,유아인 잘생겼다?,10,1
설리: 허드슨강의 기적,인생은 타이밍이다. 기장의 대처가 조금이라도 늦었었다면 155명의 생명을 앗아가는 건 한 순간.,10,1
이상한 나라의 수학자,제목만 아니면 스토리 좋음,10,1
뜨거운 피,정우배우님~~리얼한연기.... 역쉬 최고,10,1
스펜서,정말 슬프고 아름다운 영화… 그리고 크리스틴 스튜어트 연기 미쳤다,10,1
인턴,둘이 그렇게 호텔을가는데...,8,1
뜨거운 피,진득하고 뜨겁네 부산이네,10,1
내 여자친구를 소개합니다,^^전지현 장혁 차태현 러브스토리,10,1
불한당: 나쁜 놈들의 세상,처음 볼 때는 많이 봤던 영화라고 생각해서 별로였는데 다시 보니 내용이 엄첨 꼼꼼하고 상황마다 반전이 있었네.,8,1
드라이빙 미스 데이지,너무 너무 감동적이예요 마지막에 파이 먹여줄때는..그냥 눈물이 막 나왔어요  정말 좋은 영화입니다!!,10,1
언어의 정원,좋다 애니메이션이 이렇게 실사 같을 수가,10,1
뜨거운 피,혼영 등산 안민동 짬 봄 참 알찬 하루다,4,0
더 배트맨,우와 너무 재밌어요-! 시간가는줄 몰랐어요,10,1
블랙 크랩,킬링타임용...그이상 그이하도 아닌 느낌~~배우들 연기는 좋아요^^; ,6,0
벨파스트,"추억 속의 비극, 비극을 이겨내는 추억",8,1
나소흑전기: 첫만남편,너무 좋아요ㅜ 캐릭터들이랑 연출도 귀엽고 액션씬도 좋네요 전 개인적으로 풍식파…..,10,1
뜨거운 피,그냥 남자라면 봐야할 뜨거운 영화,10,1
굿바이 칠드런,우크라이나의. 평화가. 오실. 기도합니다슬프고. 마음이. 아픈. 이야기입니다,10,1
더 배트맨,배트맨 그가 불타오르는 복수가 아닌 한줄기의 빛인 이유…,10,1
중경삼림,수많은 만남과 헤어짐. 젊음과 스러짐. 선글라스와 레인코트. 몽유병과 금붕어. 반짝이는 빛들.,10,1
섀도우 클라우드,그렘린보다 그리고 20mm 기관포를 난사하는 제로센보다 만피트 상공에서 비행기에 꺼꾸로 매달려 아기바구니 들고 기어가는 클로이 모레츠가 더 공포스러움ㄷㄷ ,2,0
극장판 쿠로코의 농구 라스트 게임,팬한테는 너무 재밌다.. 더 주면 좋겠다,10,1
유랑지구,별로...다 음 별로네,1,0
해피뻐스데이,"비현실적으로 이런 쓰레기 가족이 있을까 싶은,어디까지 쓰레기일까 상상하면 현실이 되는 가족...보는 내내 기분 드럽고 힘들었지만, 배우들의 연기에는 박수...",6,0
도망친 여자,이게 재밌다고???? 차라리 토크쇼를 봐라ㅡㅡ,1,0
해적: 도깨비 깃발,권상우씨 발성은 정말 묻히네요조연분들 발성에도 묻히고..,6,0
미드나이트,나만 답답한게 아니였구나;;영화보면서 내내 살인자를 응원했다;;,1,0
문폴,와.. 거의 처음으로 중간도 안보다 나왔네 중국몽 욕하는 줄 알았는데 그냥 영화 자체가 망작 비급임,2,0
7인의 악인전,2등이라  8점준다 ㅎㅎ,8,1
스펜서,자신을 지우고 그 위에 다이애나를 입은 크리스틴 스튜어트,8,1
극장판 주술회전 0,제가 주술회전을 아예 안봤는데 너무 재밌었어요!,10,1
위대한 개츠비,세미나 교양수업 때문에 보긴했지만 재밌다. 강추,10,1
스펜서,크리스틴의 특유의 공허하면서 쓸쓸한 눈빛.. ㅠ연기도 좋았고..멋진 의상과 함께 매력의 극대화..,10,1
내츄럴,중1 올라가던 때였나? 친구들이랑 처음으로 개봉관 가서 본 영화인듯.. 거리에 다섯손가락의 풍선이 흘러나왔던걸로 기억하는데 그 시기가 맞을런지.. ^^ 그립네,10,1
벨파스트,"당시 북아일랜드의 종교갈등이 얼마나 비극적이었는지, 아이의 눈으로 보여주는 드라마. 할아버지가 광부, 아버지는 건설 노동자..  천주교인들도 기독교인들도 별 차이 없는 보통 노동자들이었고, 이웃으로 지내왔는데, 영국 지배계급은 이런 종교심리를 악용해 분열시키고 그들이 뭉쳐서 저항하지 못하게 했죠. ",10,1
라스트 모히칸,주연배우의 열연. 탄탄한 스토리텔링. 30년이 지난 지금도 감동을 주는 영화.강력추천,10,1
뜨거운 피,졸려죽는줄 알았음 영화는 10분 보고 계속 잠만잠,2,0
안테벨룸,아무런 설명 없이 보고가서 어리둥절하긴 했지만 재밌었어요 근데 반전이 좀 뻔했어요,8,1
리벤져,"진짜 대단하네.. 캐릭터 이름들부터 말리, 진, 쿤 ㅋㅋㅋ 감독 얼굴이 궁금하다 정말 ㅋㅋㅋ",4,0
더 배트맨,기대안하고 보러갔는데 재밌게봤습니다.,8,1
블러드 레드 스카이,내가 뭘 본 거지..이거 보지 말고 시간들 아끼세요 ,1,0
경관의 피,"발음 뭉게지는 느낌이라  몇몇부분 잘 안들린 것도 맞는것 같고, 조진웅의 나머지 팀원들은 너무 들러리 느낌. 전개에 매끄럽지 못한 부분도 좀 있고.. 종합적으로 조금씩 아쉬운 영화.",7,0
"괜찮아요, 미스터 브래드",주위와 자꾸 비교하며 우울해지는 갱년기들에게 감정이입을 통한 치유의 영화. &amp;#34;나만 이런 게 아니었어!&amp;#34;,10,1
뱅드림! 팝핀' 드림!,영화관 가서 봐야 함,10,1
날씨의 아이,"개인적으로는 &amp;lt;너의 이름은&amp;gt;보다 훨씬 재밌게 봤지만 확실히 호불호는 더 극명할 것 같아요. 일단 애니메이션인데도 중간중간 불법이나 범죄 등 어린아이들에게 보여주기에는 부적절한 장면들이 나오기도 하고, 어찌 보면 도덕적으로 논란이 되는 주제를 선정했기도 하고요. 스토리와 감정선, 등장인물들의 일부 행동들도 이해가 안 된다는 말이 있지만 전 중학생 수준의 이해력으로도 1회차만에 큰 문제없이 이해했었어요. &amp;lt;너의 이름은&amp;gt;이 진행이 더 깔끔한 건 맞지만, &amp;lt;날씨의 아이&amp;gt;에 비하면 다소 단조롭다는 느낌도 드는 것 같아요. 또 주인공들이 함께 보내는 시간이 많아서 개인적으로는 오히려 &amp;lt;너의 이름은&amp;gt;보다 감정선이 잘 납득이 갔기도 하고요.",10,1
