movie,sentence,score,label
"틱, 틱... 붐!",자신의 꿈과 현실의 사이에서 고뇌하는 뻔하지만 아름다운 우리들의 모습을 보는듯 하였다 ,8,1
더 리더: 책 읽어주는 남자,하아..  가슴 먹먹남주 넘나 기엽케이트 연기 말모말모,10,1
뜨거운 피,"평점보고 놀랬네요 이런거 잘안쓰는데..저는 다시 한번 보고싶을 정도인 영화에요 처음엔 지루할 순 있으나 초중반부터 내용의 두각이 점점 나면서부터 시간 순삭에,배우정우님 연기에 내용에 빠집니다 살벌해요 눈빛이ㅋㅋㅋ그냥 희수에요..그리고 가장 많이 느낀 건 출연 배우들 다들 연기를 너무 잘하셔서 그걸 보는것만으로도 돈이 안아깝습니다 코로나시국이라 아쉬울정도고 내용도 뻔한 스토리?..가 아니라 잔잔한 느와르, 그러나 여운이 남는 영화입니다 중간에 중요한 장면때마다 나오는 음악과 마지막때 ost 너무 좋았습니다  저는 한번 꼭 보시기를 추천해요 최애작 ",10,1
뜨거운 피,부산사람으로서보고느끼니다르네여,10,1
뜨거운 피,김갑수씨 사투리 연기는 전체 출연자 중 젤 별로였어요 미스캐스팅이네요. ,6,0
문폴,달님의 유쾌한 반란이 시작된다!!!130분 동안 쉴새없이 터지는 웃음폭탄!!!&amp;#34;이 영화를 보고 웃음을 되찾았어요&amp;#34; ,1,0
트로이,연기도 연출도 음악도 좋고 잘만든 영화!!!,9,1
파워 오브 도그,바이올린(?)의 불편한 선율과 베네딕트의 불편한 눈빛이매순간 불편함과 긴장감을 만들어 냈다원작 책을 못읽었지만형의 마음을 알꺼 같다,8,1
극장판 귀멸의 칼날: 무한열차편,평이 좋아서 봤는데 취향은 아니였습니다.,1,0
감기,꼭 보세요 13번봄  제발보세요 안보면후해,10,1
하늘의 푸르름을 아는 사람이여,정말이지 감동적인 영화,10,1
"좋은 놈, 나쁜 놈, 이상한 놈","아니 이게 왜 7점대 평점인거야? 2008년 작품에 조,주연 배우들 클라스에 영상미 음악 뭐하나 빠지는게 없는 수작인데???",10,1
뜨거운 피,기분더럽고 지루한 영화 그냥 베트맨이나 봤었어야했는데,1,0
스파이더맨: 노 웨이 홈,역시 최고입니다...,10,1
스파이더맨: 노 웨이 홈,난 역대 본 스파이더맨중..너무 노잼 진짜 킹노잼이던데.. 평이 좋네.. 자기들끼리 얘기하는 장면도 많고 갑자기 친구가 능력이 생기고.. 첫 스토리와 넘 다른 구성.. 갑툭튀 캐릭터들... 스토리랑 연계도 안되던데... 너무 기대를 했나봄... ,2,0
장르만 로맨스,"솔직히 구릴꺼라 생각하고 미루다미루다 걍 틀어봤는데 너무 재밌다!조은지 감독의 차기작도 꼭 나왔음 좋겠고류승룡 ,특히 김희원 진짜ㅋㅋㅋ하이퍼리얼리즘ㅋㅋㅋ연기 대박이다",10,1
이상한 나라의 수학자,초반에서 중반까지는 배우들의 연기 때문에 나쁘지 않았지만 후반부의 무리한 전개는 아무리 배우들의 연기가 좋아도 해결이 안 되는군요.,5,0
오페라의 유령,감동 그 자체입네다ㅠㅠ,10,1
매지컬: 공주를 웃겨라,"아무리 수출용이라고 해도 한국 애니메이션인데 전혀 한국 애니메이션 같지 않는, 마치 중국에서 만든 B급 보다도 현저히 수준 낮은 영화였어요. 간판들에 한글이라고는 찾아 볼 수도 없었고, 결혼을 해야지 지킬 수 있는 든든함이란 도대체 언제적 시대착오적인 내용인지, 이것 저것 짜집기 한 듯한 내용, 너무 진부하고 보는 내내 답답했습니다. 한국 애니메이션은 정말 발전이 없네요. 점점 퇴보하고 있는듯한 느낌마저 듭니다. 이런걸 수출한다고 생각하니 얼굴이 화끈거리고 창피하기까지 합니다.",1,0
라스트 듀얼: 최후의 결투,리들리스콧 영화 특징: 영화가 길다. 그런데 30분만에 끝난다,8,1
뜨거운 피,깡패도 우유부단하고 망설일 수 있다는... 그런 연한 살결을 건드린 부분이 참 좋았음. 영화를 잘 보는 편이 아니라 생소한 배우분들이 많았으나 다들 그 필드에선 베테랑인 배우들이신지 연기구멍이 없음. 연출도 연기도 모두 좋았어요. 정말 재미있게 보고 왔어요. ,10,1
뜨거운 피,정말이지 시간 가는 줄 모르고 봤네여...뻔하지만 뻔하지 않은 간만에 전통느와르 여서 기분이 좋았어여... ,10,1
고공침투,색다른 소재의 액션 스릴러 영화.. 94년작임을 감안하면 좋은 영화,9,1
이상한 나라의 수학자,간만에 잼있게 봤네요.,10,1
더 배트맨,3시간러닝할만한지 모르겠음,2,0
킹메이커,많은 사람들이 봐줬으면 하는 영화,10,1
스펜서,세상엔 두 개의 얼굴로 살지 못하는 사람도 있다,5,0
뜨거운 피,배우들 연기 다  너무 잘함  굿,10,1
맨 인 더 다크 2 ,한국적인 잔인함과 반전 그리고 부성애를 담고 있는듯... ,8,1
다크 나이트,영화 시작부터 끝까지 단한번도 긴장감을 놓을수없는 진정한 마스터 피스,10,1
스펜서,영화 엔딩 이후로 정말 행복하게 살았다면 좋았을텐데.. 너무 비극적,10,1
샹치와 텐 링즈의 전설,중국 자본 자랑하기.. 유치극,2,0
이상한 나라의 수학자,굿윌헌팅에서 느꼈던 학생때의감동과 감정을 아들딸과함께가서 오랜만에 한국영화에서 느꼈습니다. 마음따듯하게 잘봤습니다최민식배우님의연기는 역시 최고입니다,10,1
스파이더맨: 노 웨이 홈,스파이더맨 3인 다모니까 좋네 ㅎㅎ,10,1
스파이더맨: 노 웨이 홈,삼스파이더맨의 조합만으로 충분히 지난 10년의 보상이 가득,9,1
뜨거운 피,재미써요...정우 연기 미쳤네,10,1
낙원의 밤,정말 잘못봤고 재미없었고 시간이 아까웠습니다..^^,2,0
공수도,연기 연출 등 담백하고 평이하게 흘러가지만 지루한 줄 모르고 보게 된다. 청신한 느낌 폴폴 나는 상큼하고 유쾌한 청춘물로써의 역할을 충분히 한다. 가끔 엉성한 장면도 보이지만 그것조차 사랑스럽고 귀엽다.,8,1
뜨거운 피,한시간반으로 요약햇음 좀더 갠춘할듯... 넘길다...연기력좋고 다젛은데 스토리가는게 너무느려..,6,0
이상한 나라의 수학자,넘 잼나다♡신파없이 담백하다,10,1
프리 가이,개재밌다진짜 넘재밋다,10,1
강릉,장혁은 왜 연기가 평생 추노일까.,6,0
실버라이닝 플레이북,오랜만에 다시 보니 더 재밌네요. 어찌보면 우린 모두 정신적으로 병든 구석이 하나쯤 있는 거 같은데.. 그걸 치유하는 건 사람 or 사랑이라는 걸 매력적인 두 배우가 통통 튀게 잘 표현했어요. ,9,1
화이트데이: 부서진 결계,집단 소송합니다 환불 이건 영화가 아니라 사기다,1,0
뜨거운 피,이게 느와르가 아니면 뭐가 느와른가.평점중에 느와른지 모르겠다던데 나는 한국형 느와르라 느꼈다. 뜨거운것은 모두 사라졌다.소설도 읽어봐야지. 진짜 정우 사투리 미쳤고 몇명빼고 나머지 조연배우들도 실감났다. 부산 지형이랄까 옛날부터 귀동냥으로 듣던 건달들 얘기가 현실감있게 느껴졌다. 뻔하다 하면 뻔했고 현실적이라 하면 현실적.,10,1
쓰리 빌보드,너무나도 완벽한 영화다 내가 앞으로 볼 영화 중에 이렇게 감탄할 만한 영화가 있을까,10,1
화양연화,왕가위의 이야기 속 장소를 그대로 옮겨낸 장숙평의 능력에 찬사를 보낸다,10,1
벨파스트,끔찍했던 과거를 흥겹고 아름다운 음악으로 다시 복기하다. ,8,1
블랙 크랩,음… 뭐지.. 악.. 내시간..,2,0
더 배트맨,3시간 상영시간이 지루하지 않은 몰입감!,10,1
불신지옥,"어릴때는 몰랐던,,연출이나 편집..등 다시보니 완전 수작이였네 진짜 잘 만들었음",10,1
이상한 나라의 수학자,서울우유 딸기맛 추천 합니다,10,1
더 배트맨,잼남 앞으로 시리즈 나왔으면 ,10,1
이상한 나라의 수학자,그냥 이 영화를 볼 수 있었던 시간에 감사하고 최민식 배우님은 진짜 계속 연기해주셨으면 좋겠다....완전 공감되면서 현대 대한민국 학업집중사회를 신랄하게 풍자하는 최고의 영화였다....,10,1
뜨거운 피,"사랑 우정 열정 다 없는 영화, 최무성의 잘팔리는 사이코같은 악역아닌 악역만 볼 만한 영화, 마지막 운전기사 뻘하게 터지네ㅋㅋ",2,0
월요일이 사라졌다,여주 너무 멋있음 팬됐네오ㅡ,10,1
타임 투 킬,좋은원작에 엉성한연출. 배우들의 연기가 아깝다,6,0
호텔 르완다,"우리는 이미 겪었고, 지금도 이런 일이 일어나고 있는 나라들이 있다. 너무나 슬픈 현실이다.",9,1
이상한 나라의 수학자,자동차 극장가서 봤는데 볼수있는게 두가지 밖에 없어 선택한 영화 스토리랑 연기가 압도 보길 잘했고 돈 아깝지 않았다. 감동이 물결 이런 영화가 한국에 자꾸 만들어져 좀 더 사회에 시각을 변할수 있는 계기가 됐으면 좋겠습니다~~!짝 짝 ,10,1
모럴센스,애매해서 아쉽다. 좀더 확실했으면 더 좋았을 듯,6,0
뱅드림! 팝핀' 드림!,이게 밴드고 청춘이지 포피파 피포파,10,1
6 언더그라운드,흐흐흐 액션은 역시 베이네 ㅎㅎ,8,1
더 배트맨,배트맨의 새로운 시작,10,1
뜨거운 피,연기믄 괜찮으나 스토리가 아쉬움,5,0
스펜서,아름답고 비극적인,10,1
베놈,OCN에서 봄.다크나이즈라이징 톰하디 베놈 재밌게봤따,10,1
뜨거운 피,센텀cgv 3:30회차 보는데 마지막 10분정도 소리안나옴..본것도 안본것도 아니여 ㅠ0ㅠ,6,0
이상한 나라의 수학자,최민식님은 진짜 최고....국민배우♥?ㅠ몰입도최고,10,1
공수도,명대사 공슈됴다이새리야,10,1
스페셜 시큐리티 : 라스트 미션,살인기계 봉인이 풀려버린 스파르타쿠스 아재. 리볼버로 저격수랑 맞짱을 까분지는 조로 아재. ㅋㅋ ,6,0
뜨거운 피,시간 가는 줄 모르고 봤네,10,1
뜨거운 피,이게 무슨내용이죠.. 하처음부터 끝까지 노잼..,1,0
무뢰한,전도연  연기는 볼만합니다.근데 김남길은 이런 어두운 느와르는 안어울리는 듯. 남길배우때문에 억지로 다 보긴했지만 와 닿지가 않네요.ㅠ,4,0
오버 더 문,난 재미있게 봤는데...,10,1
아수라,"&amp;#39;아무리 영화라도 너무 말이 안되는 스토리지않나&amp;#39;라고 생각했던 5년전의 저에게 지금은 이렇게 얘기합니다. &amp;#39;그 말도 안되는 스토리가 사실은 현실이고, 아직도 진행중이다.&amp;#39;",10,1
해적: 도깨비 깃발,와우 십년이 흘러도 표정연기가 안되시니...,4,0
레이디 버드,미국의 철부지 10대소녀의 인생스토리..^^,8,1
원 와일드 모먼트,영화 중간에 고구마 열개먹은 느낌.,2,0
뜨거운 피,배우들의 연기력에 감탄,10,1
뜨거운 피,방금 보고 나와서 솔직한 평 쓴다.신세계 같은 영화를 떠올리고 있다면 절대 보지마라. 무슨 누와르 연기가 담배만 ㅈㄹ 피면서 사투리 남발하면 되는 줄 아나. 영화관이라서 그냥 죽치고 봤지 iptv였으면 중간에 껐음,4,0
셰터드,치명적 미인계로  긴장감있고 잘만든 영화시간이금방가네요,10,1
더 배트맨,영화 조용하고 지루해서 꿀잠잤습니다.,4,0
해적: 도깨비 깃발,과도한 CG로 명배우의 연기가 묻힌다. 초딩들이 감동할 영화,4,0
도어락,시종 심장 쫄깃쫄깃 두근두근하면서 잘 봤습니다. 잔인함도 그 심쫄에 큰 역할을 하고 반전도 꽤 스펙터클한데 잔인한 장면이 좀 많긴 해요. 꽤 헐리우드스러운 촬영기법 스토리 플로우 같기도 하고 여튼 효진배우 너무 이뻤고 연기도 자연스레 잘 하고 극중 효주의 의리 정말 대견하네요. 저런 친구 있었으면 좋겠다 싶을 정도입니다. 남자배우들 특히 진범 연기도 쩌네요. 여튼 매우 재미있게 잘 봤습니다. ,10,1
에픽 : 숲속의 전설,엄청 재밌어요 ㅜㅜ 좀더 흥행되면 좋았을텐디 최애영화에요,10,1
킹메이커,인상깊게 봤습니다. 민주당에 이런 책사가 있었고 지역 갈등도 사람 한명의 머리속에서 나왔다는게 정말 놀랍네요겪어보지 않은 시대를 간접경험 해볼 수 있는 영화여서 좋았습니다. ,8,1
인간중독,"삼류 내용이지만, 송승헌님 표정연기에 매료되어 2시간이 넘는 시간 동안 집중해서 보았습니다. 송승헌님 출연작은 처음 보았는데, 연기를 생각 이상으로 굉장히 잘하시네요. 정말 캐릭터 그 자체였습니다. 거창한 교훈이나, 좋은 메시지를 전달하는 내용은 아니지만, 심심하실 때 보기엔 좋을 것 같습니다.",7,0
주유소 습격사건,재밌다! ㅋㅋ 내 밑으로 다 대가리 박아!! ㅋㅋ,10,1
스파이더맨: 노 웨이 홈,역시 스파이더맨은 최악의 캐릭터였다!! 너무억지 스럽네요. ,2,0
아내를 죽였다,별 하나도 아깝고 그걸 본 내 시간도 아깝고 평점쓰는 이 시간도 아까워 최악,2,0
말리그넌트,기괴함. 독특하고. 스토리 딱딱 맞아떨어지고. 전개 좋고. 근데 개연성이 쫌.. 형사한테 쫓길때 형체가 전혀.. 뒤통수 얼얼하다.,7,0
타짜: 원 아이드 잭,노잼 내 최애 타짜시리즈를 망침,2,0
킹스맨: 퍼스트 에이전트,이전 킹스맨에 비해 재미없음‘킹스맨’ 이라는 기대감때문에 그런지 생각보다 별로였음. 1차세계대전 배경이라 그런지 이전 시리즈에 비해 무기가 너무 안좋아서 눈이 막 즐겁지는 않았음 그리고 아들ㅅㄲ야 아빠말좀 잘 들어라,8,1
뜨거운 피,영화 잘 봤습니다.9점입니디.,9,1
크루엘라,"이게 디즈니라니, 못 믿겠어",8,1
우리도 사랑일까,영화여서 가능한 천재적인 그녀의 아크샷,9,1
도어락,답답한점은 있었지만 재미있게 봤어요,8,1
다크 나이트,다크나이트.. 그걸로 모든것이 설명된다,10,1
뜨거운 피,느와르 좋아하는 사람들은 보면 후회 안함.연기 너무 좋고 캐릭터 하나하나 매력있음답답한 부분도 없고 스토리도 좋고 90년대 부산이 배경이여서 좋았음.인물마다 그들의 입장이 있는데 그들의 입장도 이해가 돼서 좋았음결말까지도 완벽한 느와르였음,10,1
굿바이 싱글,말그대로 영화같은 이야기지만여운이 남는 좋은 영화라고 생각합니다좋은영화는 감상포인트랄게 뭐 있나요그냥 좋은 영화죠,10,1
암모나이트,두 배우 연기만으로 만족//,9,1
장르만 로맨스,"스토리도 별로, 구성도 별로, 개연성도 없는데 웃기지도 않고 감동도 없네요... ",4,0
폭격,테레사 수녀누나 넘이쁘다. 불쌍한 리모어히틀러푸틴나쁜악마새끼. 푸틴에게 이영화를 보여줘라 . 우크라 어린이들이 너무나 불쌍하다,10,1
